"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
"02132",-23.50374546211552,-46.57883785567546,"sao paulo","SP"
"02111",-23.51998923571709,-46.59381716597972,"sao paulo","SP"
"02166",-23.525847261728877,-46.58415602775693,"sao paulo","SP"
"02290",-23.532175489907214,-46.62610624390132,"sao paulo","SP"
"02282",-23.4388531400926,-46.56631189495022,"sao paulo","SP"
"02277",-23.46511441271852,-46.581330798084146,"sao paulo","SP"
"02231",-23.480072680930448,-46.56443274173505,"sao paulo","SP"
"02284",-23.469703196411853,-46.568682720835504,"sao paulo","SP"
"02240",-23.479544619481807,-46.60355427560733,"sao paulo","SP"
"02267",-23.480110277829045,-46.60210916887882,"sao paulo","SP"
"02213",-23.49519330391252,-46.58780029961334,"sao paulo","SP"
"02288",-23.43692344395329,-46.5702324035759,"sao paulo","SP"
"02270",-23.46969503932659,-46.592378902940474,"sao paulo","SP"
"02280",-23.45688668561351,-46.57804855772234,"sao paulo","SP"
"02237",-23.464240158092608,-46.570341651343895,"sao paulo","SP"
"02207",-23.485207107132553,-46.588102789485795,"sao paulo","SP"
"02202",-23.49198349197123,-46.59412407151678,"sao paulo","SP"
"02278",-23.459004325004354,-46.57407694976625,"sao paulo","SP"
"02239",-23.48466145934556,-46.60738819288482,"sao paulo","SP"
"02216",-23.49180144601536,-46.58235096725141,"sao paulo","SP"
"02289",-23.419787616423378,-46.58169658728149,"sao paulo","SP"
"02286",-23.40858677491484,-46.579603243407014,"sao paulo","SP"
"02243",-23.493167328899485,-46.606218537884466,"sao paulo","SP"
"02266",-23.474118520399326,-46.593815951151235,"sao paulo","SP"
"02235",-23.47855563558197,-46.577173866639725,"sao paulo","SP"
"02253",-23.47932047821569,-46.592742158895476,"sao paulo","SP"
"02279",-23.459182533441076,-46.5726852500721,"sao paulo","SP"
"02252",-23.47755900360668,-46.58860913128279,"sao paulo","SP"
"02245",-23.484901526227716,-46.60603228282071,"sao paulo","SP"
"02211",-23.49722902192854,-46.59548448182239,"sao paulo","SP"
"02222",-23.48133089425243,-46.58025517208147,"sao paulo","SP"
"02219",-23.49293617929483,-46.589428178602326,"sao paulo","SP"
"02259",-23.471242690259103,-46.58161242783775,"sao paulo","SP"
"02249",-23.488038,-46.59609381053777,"sao paulo","SP"
"02255",-23.476657704685817,-46.59106276256559,"sao paulo","SP"
"02274",-23.461495501293417,-46.58297780112096,"sao paulo","SP"
"02257",-23.475247103525874,-46.57991126533557,"sao paulo","SP"
"02268",-23.46992145045877,-46.593133266028055,"sao paulo","SP"
"02227",-23.482811828755256,-46.569506715101824,"sao paulo","SP"
"02233",-23.477574642245198,-46.56271338366506,"sao paulo","SP"
"02232",-23.473693789692696,-46.56551618695864,"sao paulo","SP"
"02209",-23.489422585348244,-46.57837056786308,"sao paulo","SP"
"02250",-23.486709551762942,-46.59429513558197,"sao paulo","SP"
"02220",-23.49040360644007,-46.57910302553523,"sao paulo","SP"
"02247",-23.486734623925198,-46.60232366472388,"sao paulo","SP"
"02275",-23.465586908130888,-46.5877074708581,"sao paulo","SP"
"02224",-23.4839818318764,-46.57554761471676,"sao paulo","SP"
"02225",-23.481825087425708,-46.57581875936294,"sao paulo","SP"
"02221",-23.477204964481448,-46.58466052498697,"sao paulo","SP"
"02262",-23.464760857060433,-46.5749870291419,"sao paulo","SP"
"02214",-23.49260899417162,-46.58755125437128,"sao paulo","SP"
"02241",-23.49029923175025,-46.60742045129548,"sao paulo","SP"
"02272",-23.468348147931234,-46.58723118872989,"sao paulo","SP"
"02223",-23.476483118931213,-46.576571375233534,"sao paulo","SP"
"02273",-23.46638666768991,-46.58727546114726,"sao paulo","SP"
"02228",-23.474947190951585,-46.5726160320561,"sao paulo","SP"
"02265",-23.477301911737566,-46.59753892284606,"sao paulo","SP"
"02238",-23.47399338995325,-46.57420199125744,"sao paulo","SP"
"02261",-23.467961586450702,-46.577858092292644,"sao paulo","SP"
"02258",-23.475019023313518,-46.58269426158464,"sao paulo","SP"
"02205",-23.485008101304174,-46.58924423910785,"sao paulo","SP"
"02215",-23.49078522147847,-46.58583265805878,"sao paulo","SP"
"02229",-23.47347172522939,-46.570994942408674,"sao paulo","SP"
"02254",-23.477732392174953,-46.59351887760399,"sao paulo","SP"
"02210",-23.484475005828372,-46.58076935636794,"sao paulo","SP"
"02281",-23.452829832961427,-46.57021267721664,"sao paulo","SP"
"02251",-23.47555298834324,-46.584582098245754,"sao paulo","SP"
"02236",-23.47343968660403,-46.570937120003606,"sao paulo","SP"
"02217",-23.49134122009349,-46.57857063197528,"sao paulo","SP"
"02226",-23.475506699694147,-46.57589844962204,"sao paulo","SP"
"02204",-23.485871493479127,-46.591005033441064,"sao paulo","SP"
"02212",-23.495204420480146,-46.589439876219004,"sao paulo","SP"
"02260",-23.46930257655191,-46.575504869341046,"sao paulo","SP"
"02208",-23.483429057447076,-46.590174413959254,"sao paulo","SP"
"02203",-23.4959532850424,-46.593148154452095,"sao paulo","SP"
"02230",-23.48376080274701,-46.56272962492604,"sao paulo","SP"
"02201",-23.492111039413686,-46.597117908823385,"sao paulo","SP"
"02263",-23.4624910335853,-46.573306831669434,"sao paulo","SP"
"02206",-23.487076247013697,-46.589872683593995,"sao paulo","SP"
"02256",-23.474535066333885,-46.58596657868313,"sao paulo","SP"
"02276",-23.4632011851232,-46.584710512493494,"sao paulo","SP"
"02271",-23.46880567805068,-46.58795434102087,"sao paulo","SP"
"02218",-23.48827219900167,-46.586372422009326,"sao paulo","SP"
"02264",-23.462201640025363,-46.57620489953253,"sao paulo","SP"
"02248",-23.482207037191984,-46.6000034089676,"sao paulo","SP"
"02242",-23.482296031363603,-46.602083032748574,"sao paulo","SP"
"02234",-23.481952952536226,-46.577522781435725,"sao paulo","SP"
"02246",-23.48849959838998,-46.599823037191975,"sao paulo","SP"
"02269",-23.469669869553922,-46.59585699194992,"sao paulo","SP"
"02244",-23.48678713627446,-46.60531347737896,"sao paulo","SP"
"02359",-23.44565748972094,-46.61972975215229,"sao paulo","SP"
"02351",-23.456155905318827,-46.60206838187976,"sao paulo","SP"
"02304",-23.48046609714923,-46.60652243158864,"sao paulo","SP"
"02343",-23.466412467107183,-46.6046091766691,"sao paulo","SP"
"02371",-23.457861780906555,-46.61833501058636,"sao paulo","SP"
"02346",-23.472004872323875,-46.60844051151253,"sao paulo","SP"
"02358",-23.44711847821569,-46.60868152553522,"sao paulo","SP"
"02331",-23.48819657992709,-46.623392887280815,"sao paulo","SP"
"02356",-23.4482123186277,-46.61086840576496,"sao paulo","SP"
"02345",-23.468078220381948,-46.611275143776275,"sao paulo","SP"
"02347",-23.461262863725533,-46.60542300721335,"sao paulo","SP"
"02368",-23.383208369273664,-46.566730495452134,"sao paulo","SP"
"02328",-23.5277338148768,-46.396559603525866,"sao paulo","SP"
"02376",-23.457423708865086,-46.62788389478563,"sao paulo","SP"
"02326",-23.446818635577287,-46.57675275781333,"sao paulo","SP"
"02362",-23.434150499999994,-46.57164750000001,"sao paulo","SP"
"02333",-23.47252839107451,-46.61817353729662,"sao paulo","SP"
"02339",-23.477232855127202,-46.61485527462638,"sao paulo","SP"
"02349",-23.46084366694557,-46.60338889716662,"sao paulo","SP"
"02313",-23.46379985680064,-46.600763704281775,"sao paulo","SP"
"02361",-23.43644501802593,-46.58297788458291,"sao paulo","SP"
"02321",-23.44975873688614,-46.589991098245754,"sao paulo","SP"
"02327",-23.442934354131413,-46.57695657616559,"sao paulo","SP"
"02325",-23.451586742714525,-46.584449298084145,"sao paulo","SP"
"02335",-23.48300345530032,-46.61773289126271,"sao paulo","SP"
"02319",-23.450451024150247,-46.59128115223039,"sao paulo","SP"
"02357",-23.443026852068783,-46.61429403136361,"sao paulo","SP"
"02302",-23.486285158203,-46.61322435137629,"sao paulo","SP"
"02375",-23.45465555453289,-46.626193592561606,"sao paulo","SP"
"02373",-23.45579255037796,-46.61613034445138,"sao paulo","SP"
"02324",-23.44558417208146,-46.58786464126611,"sao paulo","SP"
"02303",-23.48428951595593,-46.611560776848094,"sao paulo","SP"
"02367",-23.42595255690373,-46.588800821560966,"sao paulo","SP"
"02350",-23.45660796751184,-46.60187837780735,"sao paulo","SP"
"02338",-23.478329999999968,-46.61958999999996,"sao paulo","SP"
"02377",-23.459256367187987,-46.632973379681474,"sao paulo","SP"
"02330",-23.482970433810333,-46.61343521842005,"sao paulo","SP"
"02344",-23.469352858874245,-46.607663926474466,"sao paulo","SP"
"02378",-23.45090724785041,-46.629420233971956,"sao paulo","SP"
"02311",-23.46847061671185,-46.60140646641469,"sao paulo","SP"
"02316",-23.463788594783306,-46.59477748972822,"sao paulo","SP"
"02312",-23.465667949766264,-46.600784622540225,"sao paulo","SP"
"02317",-23.45771673061216,-46.59427518857889,"sao paulo","SP"
"02340",-23.466900306548325,-46.6161273856765,"sao paulo","SP"
"02314",-23.46162313627445,-46.59750098987246,"sao paulo","SP"
"02363",-23.43233676176093,-46.578171158275616,"sao paulo","SP"
"02372",-23.457982966414693,-46.622838415488474,"sao paulo","SP"
"02355",-23.45441470191585,-46.60809256549715,"sao paulo","SP"
"02307",-23.48122545045876,-46.606486798776615,"sao paulo","SP"
"02370",-23.463158668330554,-46.62368938190318,"sao paulo","SP"
"02337",-23.479463598389984,-46.61641157216226,"sao paulo","SP"
"02352",-23.455850605603338,-46.59595915598129,"sao paulo","SP"
"02309",-23.477894130446078,-46.60344273466444,"sao paulo","SP"
"02310",-23.47271172300768,-46.60023324424372,"sao paulo","SP"
"02320",-23.448663000000003,-46.59694874999999,"sao paulo","SP"
"02364",-23.43432604256027,-46.579880179246686,"sao paulo","SP"
"02305",-23.478624943101174,-46.608933761584645,"sao paulo","SP"
"02318",-23.446182694477333,-46.58104716849285,"sao paulo","SP"
"02336",-23.48350098389984,-46.6143942053783,"sao paulo","SP"
"02354",-23.455437275607338,-46.60285892867446,"sao paulo","SP"
"02365",-23.43412731042932,-46.592346509694224,"sao paulo","SP"
"02315",-23.46038105832099,-46.601372945569,"sao paulo","SP"
"02353",-23.45310720843672,-46.60589380350847,"sao paulo","SP"
"02334",-23.48472072967278,-46.6178829775232,"sao paulo","SP"
"02341",-23.46903893272607,-46.61688393697622,"sao paulo","SP"
"02374",-23.45716124202204,-46.62052359201333,"sao paulo","SP"
"02342",-23.47518343352188,-46.60938237370889,"sao paulo","SP"
"02322",-23.44425603857696,-46.59229569470249,"sao paulo","SP"
"02348",-23.460305468356676,-46.613737237238205,"sao paulo","SP"
"02329",-23.667386424392877,-46.767568631906855,"sao paulo","SP"
"02332",-23.48715090229693,-46.62262323736177,"sao paulo","SP"
"02366",-23.431597661628395,-46.592747068368475,"sao paulo","SP"
"02323",-23.429738465853287,-46.71629334060839,"sao paulo","SP"
"02308",-23.479062747157922,-46.60398018304573,"sao paulo","SP"
"02301",-23.486899680307783,-46.61624972189245,"sao paulo","SP"
"02360",-23.433121991966058,-46.57852750307725,"sao paulo","SP"
"02306",-23.46621393228113,-46.6034543346992,"sao paulo","SP"
"02463",-23.48715407216227,-46.64579408381903,"sao paulo","SP"
"02468",-23.486764892202768,-46.64928473998495,"sao paulo","SP"
"02466",-23.4966155173745,-46.64051768983267,"sao paulo","SP"
"02416",-23.47493961587513,-46.62700207758661,"sao paulo","SP"
"02405",-23.490862887067717,-46.63414969747246,"sao paulo","SP"
"02479",-23.474488014138256,-46.65252995599869,"sao paulo","SP"
"02469",-23.485482000000005,-46.643553000000004,"sao paulo","SP"
"02411",-23.47239108604073,-46.62708135498298,"sao paulo","SP"
"02473",-23.47769443643148,-46.65253713998457,"sao paulo","SP"
"02464",-23.49329000730693,-46.647860357515576,"sao paulo","SP"
"02409",-23.47973865834723,-46.625331226758576,"sao paulo","SP"
"02465",-23.480616568678517,-46.65801149999999,"sao paulo","SP"
"02421",-23.473071669455727,-46.63323658006812,"sao paulo","SP"
"02406",-23.488075801835045,-46.62699363918864,"sao paulo","SP"
"02433",-23.485218108517536,-46.64056033749782,"sao paulo","SP"
"02475",-23.484998916085843,-46.651116278448676,"sao paulo","SP"
"02404",-23.4915404454671,-46.62805536663973,"sao paulo","SP"
"02423",-23.46615,-46.63371937898898,"sao paulo","SP"
"02467",-23.491561337497824,-46.64714813849616,"sao paulo","SP"
"02419",-23.47678004746377,-46.64109110199667,"sao paulo","SP"
"02478",-23.476599603146372,-46.66060274747426,"sao paulo","SP"
"02431",-23.48552837246811,-46.63409161656762,"sao paulo","SP"
"02432",-23.485272904524212,-46.63577429156328,"sao paulo","SP"
"02408",-23.48315834471119,-46.62804716833054,"sao paulo","SP"
"02410",-23.474258968636395,-46.620379445467094,"sao paulo","SP"
"02418",-23.46894783680533,-46.62990905190718,"sao paulo","SP"
"02471",-23.4844354917439,-46.652401649085036,"sao paulo","SP"
"02440",-23.47655730030584,-46.64873563266778,"sao paulo","SP"
"02460",-23.48704823036527,-46.64205012031851,"sao paulo","SP"
"02443",-23.4726554074384,-46.647445882595676,"sao paulo","SP"
"02422",-23.47063274586698,-46.63551303270399,"sao paulo","SP"
"02436",-23.479927669167274,-46.63698763572618,"sao paulo","SP"
"02403",-23.49368979017829,-46.62826754746376,"sao paulo","SP"
"02401",-23.49595322699395,-46.62593153618464,"sao paulo","SP"
"02442",-23.47237990774505,-46.64572167447741,"sao paulo","SP"
"02474",-23.47747537330483,-46.657062145449714,"sao paulo","SP"
"02470",-23.483772471550584,-46.64906303274859,"sao paulo","SP"
"02407",-23.485359594494852,-46.624283978908174,"sao paulo","SP"
"02434",-23.48299510182264,-46.638298268835676,"sao paulo","SP"
"02472",-23.479082036355262,-46.656931018177644,"sao paulo","SP"
"02402",-23.48543370024241,-46.6289059196434,"sao paulo","SP"
"02452",-23.499383510964275,-46.64418031210682,"sao paulo","SP"
"02451",-23.498906073163532,-46.64201796734461,"sao paulo","SP"
"02420",-23.473127074383964,-46.63743361754858,"sao paulo","SP"
"02435",-23.478549841796994,-46.63714635137629,"sao paulo","SP"
"02415",-23.46681715237461,-46.6319562536788,"sao paulo","SP"
"02461",-23.49304480766343,-46.63878525742969,"sao paulo","SP"
"02413",-23.476613029141898,-46.627101989872436,"sao paulo","SP"
"02417",-23.474819137111176,-46.63043288051818,"sao paulo","SP"
"02441",-23.474892960586306,-46.641903642247065,"sao paulo","SP"
"02462",-23.48827446211553,-46.64409123411618,"sao paulo","SP"
"02430",-23.475627568864716,-46.65046066285973,"sao paulo","SP"
"02450",-23.49749898029316,-46.63754133472786,"sao paulo","SP"
"02577",-23.488182953372952,-46.67890394171617,"sao paulo","SP"
"02501",-23.514912288431226,-46.661183580678575,"sao paulo","SP"
"02567",-23.480672705972854,-46.666248397796565,"sao paulo","SP"
"02598",-23.512857653067112,-46.67101189454088,"sao paulo","SP"
"02525",-23.503367609210034,-46.64791044546711,"sao paulo","SP"
"02538",-23.497405805441733,-46.654071951843754,"sao paulo","SP"
"02546",-23.50098036717505,-46.665034020277794,"sao paulo","SP"
"02524",-23.503117892319175,-46.65095567845811,"sao paulo","SP"
"02515",-23.510081986121534,-46.65907867000398,"sao paulo","SP"
"02544",-23.489221976686483,-46.66052325437127,"sao paulo","SP"
"02563",-23.489000392723213,-46.66886440521669,"sao paulo","SP"
"02554",-23.4964932223152,-46.66693943158864,"sao paulo","SP"
"02511",-23.509833244243733,-46.65215075575625,"sao paulo","SP"
"02526",-23.504195650845407,-46.64422760199666,"sao paulo","SP"
"02558",-23.49421586260565,-46.673270919626866,"sao paulo","SP"
"02550",-23.50547511332444,-46.67014557196658,"sao paulo","SP"
"02508",-23.50984806829579,-46.66369014308379,"sao paulo","SP"
"02517",-23.50840657146977,-46.66694605329214,"sao paulo","SP"
"02520",-23.50284477308609,-46.65309249323403,"sao paulo","SP"
"02541",-23.484639908130887,-46.65482957063305,"sao paulo","SP"
"02556",-23.497011864061665,-46.668698128462374,"sao paulo","SP"
"02539",-23.496037070694427,-46.658769430886814,"sao paulo","SP"
"02533",-23.49901885928213,-46.65298426158464,"sao paulo","SP"
"02512",-23.514224773241402,-46.65849003497027,"sao paulo","SP"
"02536",-23.49678707827911,-46.64623500458763,"sao paulo","SP"
"02565",-23.484068559813018,-46.67135865168213,"sao paulo","SP"
"02555",-23.49568598834324,-46.66534314210284,"sao paulo","SP"
"02516",-23.50704550790585,-46.65875216625309,"sao paulo","SP"
"02537",-23.490477303364262,-46.65360371065842,"sao paulo","SP"
"02566",-23.48334299639332,-46.666395445322884,"sao paulo","SP"
"02523",-23.50990940383171,-46.65454975243805,"sao paulo","SP"
"02543",-23.484750429609214,-46.66140038301606,"sao paulo","SP"
"02532",-23.50220807522069,-46.65218075673722,"sao paulo","SP"
"02557",-23.496999643865557,-46.672230897176455,"sao paulo","SP"
"02564",-23.488715081473035,-46.66696208408613,"sao paulo","SP"
"02553",-23.49880315237461,-46.66597763696695,"sao paulo","SP"
"02531",-23.49760619455827,-46.64825109922671,"sao paulo","SP"
"02535",-23.497646133504485,-46.648910147382956,"sao paulo","SP"
"02510",-23.514071638662358,-46.652013192773076,"sao paulo","SP"
"02545",-23.487275147931214,-46.663872632523535,"sao paulo","SP"
"02562",-23.488189185369606,-46.67415994257126,"sao paulo","SP"
"02540",-23.48816254316459,-46.65398133374692,"sao paulo","SP"
"02514",-23.509578206215032,-46.65371957937564,"sao paulo","SP"
"02559",-23.49303026533556,-46.67171223980035,"sao paulo","SP"
"02522",-23.503760496537552,-46.65934350000001,"sao paulo","SP"
"02542",-23.484503378844753,-46.656807103381645,"sao paulo","SP"
"02519",-23.50233051501402,-46.65835292379554,"sao paulo","SP"
"02518",-23.50778872522937,-46.66912117776562,"sao paulo","SP"
"02551",-23.499755423538552,-46.66551672508514,"sao paulo","SP"
"02560",-23.49455245754533,-46.67247061512576,"sao paulo","SP"
"02530",-23.500155112124208,-46.66067240951586,"sao paulo","SP"
"02521",-23.502717219545232,-46.66203682584104,"sao paulo","SP"
"02552",-23.498165724392663,-46.66412298750652,"sao paulo","SP"
"02534",-23.498203034133567,-46.65119054287614,"sao paulo","SP"
"02561",-23.493473496537547,-46.67622202553522,"sao paulo","SP"
"02513",-23.51252628781236,-46.65652459893825,"sao paulo","SP"
"02677",-23.454575412718512,-46.666307708436726,"sao paulo","SP"
"02643",-23.46809877713655,-46.650378052888115,"sao paulo","SP"
"02653",-23.45343176325808,-46.65837495198797,"sao paulo","SP"
"02631",-23.460559208436717,-46.641485545934565,"sao paulo","SP"
"02651",-23.460635462115523,-46.6605502013676,"sao paulo","SP"
"02676",-23.45552388121068,-46.67167234248948,"sao paulo","SP"
"02614",-23.473309452680464,-46.65195352553522,"sao paulo","SP"
"02634",-23.456904580068127,-46.649764204830035,"sao paulo","SP"
